att3,att4,att1,att5,att7,att9,att6,att8,att19,att2,classe
9,0.0,96,0.0,0.45542,0.655461,0.555555,1.222222,-2.366216,130,FOLIAGE
9,0.0,33,0.0,0.611616,0.918937,0.611111,1.333333,-2.548898,98,FOLIAGE
9,0.111111,33,0.0,0.998147,0.998146,1.055556,1.722222,-2.152432,132,FOLIAGE
9,0.0,37,0.0,2.12568,3.421609,1.777778,2.944445,-2.497929,103,FOLIAGE
9,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,136,FOLIAGE
9,0.0,47,0.0,0.960324,0.490653,1.166667,1.055556,-2.326275,127,FOLIAGE
9,0.0,118,0.0,0.298142,0.344265,0.333333,0.888889,-2.175647,125,FOLIAGE
9,0.0,98,0.0,0.712325,0.490653,1.055556,0.944444,-2.536514,126,FOLIAGE
9,0.111111,90,0.0,1.398412,0.691215,1.666667,1.166667,-2.247266,122,FOLIAGE
9,0.0,106,0.0,0.720082,0.421637,1.111111,0.666667,-2.354617,107,FOLIAGE
9,0.0,124,0.0,0.389682,0.327731,0.388889,0.277778,-2.123254,113,FOLIAGE
9,0.0,57,0.0,2.026673,1.721326,2.277777,1.777778,-2.268148,119,FOLIAGE
9,0.0,117,0.0,2.905932,1.902241,2.333333,2.277777,-2.321226,110,FOLIAGE
9,0.0,67,0.0,3.708349,3.197221,6.722223,2.666667,-2.307511,136,FOLIAGE
9,0.111111,58,0.0,1.75647,1.68215,2.944445,2.444444,-2.3163,128,FOLIAGE
9,0.0,91,0.0,0.928958,0.772202,1.388889,0.611111,-2.230821,120,FOLIAGE
9,0.0,18,0.0,1.962613,1.746955,1.555556,1.888889,-2.229493,87,FOLIAGE
9,0.0,98,0.0,0.172133,0.327731,0.555555,0.388889,-2.123254,133,FOLIAGE
9,0.0,68,0.0,0.975629,0.827759,1.055555,1.277778,-2.035808,127,FOLIAGE
9,0.0,121,0.0,0.250924,0.879815,0.944445,0.722222,-2.433795,120,FOLIAGE
9,0.0,115,0.0,0.403687,1.041722,0.555556,1.944444,-2.333318,111,FOLIAGE
9,0.0,90,0.0,0.854184,1.135293,1.277778,1.333334,-2.259967,116,FOLIAGE
9,0.0,99,0.0,0.45542,0.544331,0.555555,0.555555,-2.239029,130,FOLIAGE
9,0.0,20,0.0,8.767999,6.916698,11.499999,7.944445,-2.589111,70,FOLIAGE
9,0.0,119,0.111111,1.572919,2.936362,2.444444,5.0,-2.390992,115,FOLIAGE
9,0.0,10,0.0,0.421637,0.182574,0.333333,0.5,-2.151914,112,FOLIAGE
9,0.0,35,0.0,14.967619,17.54708,10.222221,9.833333,-2.492965,107,FOLIAGE
9,0.0,33,0.0,0.807373,1.095445,0.444444,1.0,-2.094395,131,FOLIAGE
9,0.0,23,0.111111,4.63641,5.688196,4.111111,7.0,-2.280561,92,FOLIAGE
9,0.0,13,0.0,0.547722,0.632455,0.833333,0.666667,-2.573381,83,FOLIAGE
9,0.0,85,0.0,1.062841,0.712325,1.611111,0.944445,-2.335871,121,FOLIAGE
9,0.0,101,0.0,0.501848,0.809664,0.444444,0.833333,-2.200588,137,FOLIAGE
9,0.0,75,0.111111,4.122656,6.224503,2.944445,6.166666,-2.29665,113,FOLIAGE
9,0.0,45,0.0,3.870114,1.797117,7.0,2.555556,-2.449839,126,FOLIAGE
9,0.0,113,0.0,0.250924,0.365148,0.277778,0.333333,-2.123254,130,FOLIAGE
9,0.0,64,0.0,6.320163,8.66859,5.166667,8.833333,-2.295381,114,FOLIAGE
9,0.0,33,0.0,0.534027,0.365148,0.722222,0.666667,-2.337096,100,FOLIAGE
9,0.0,118,0.111111,2.655532,3.084009,3.555555,3.999999,-2.344093,109,FOLIAGE
9,0.0,18,0.111111,5.897896,6.948753,9.444444,9.944444,-2.514204,70,FOLIAGE
9,0.0,93,0.0,0.834443,0.788811,1.111111,1.0,-2.474562,127,FOLIAGE
9,0.0,39,0.111111,4.774935,4.544838,5.333334,6.5,-2.265747,124,FOLIAGE
9,0.0,93,0.0,3.586498,3.215702,3.055555,3.555555,-2.064514,147,FOLIAGE
9,0.0,45,0.111111,12.795401,15.930981,25.5,27.277779,-2.360491,108,FOLIAGE
9,0.0,70,0.0,4.033196,3.781044,3.666667,4.111111,-1.540214,122,FOLIAGE
9,0.0,123,0.0,0.389682,0.136083,0.277778,0.277778,-2.094395,143,FOLIAGE
9,0.111111,14,0.0,2.435083,3.211092,2.944445,3.333333,-2.639389,90,FOLIAGE
9,0.0,9,0.0,1.420746,1.861899,1.277778,1.666667,-2.340801,76,FOLIAGE
9,0.111111,17,0.0,0.712325,0.730297,0.722222,0.666667,-2.4238,98,FOLIAGE
9,0.111111,25,0.0,1.143419,0.490653,1.277778,0.722222,-2.406809,138,FOLIAGE
9,0.0,68,0.0,2.029414,1.996293,2.777778,1.555556,-2.06017,122,FOLIAGE
9,0.111111,54,0.0,0.443053,1.047042,0.722222,1.777778,-2.442323,140,FOLIAGE
9,0.0,88,0.0,1.149879,2.112573,1.833333,2.055555,-2.412671,136,FOLIAGE
9,0.0,83,0.0,0.534027,0.574134,0.722222,0.944444,-2.313534,126,FOLIAGE
9,0.0,6,0.0,0.136083,0.136083,0.055556,0.055556,-2.094395,118,FOLIAGE
9,0.0,86,0.0,4.768726,2.678447,5.444444,3.055556,-2.417818,140,FOLIAGE
9,0.0,74,0.0,1.241266,0.699206,1.222222,1.333333,-2.305989,122,FOLIAGE
9,0.111111,101,0.0,0.843274,0.888194,0.666667,1.5,-2.519165,121,FOLIAGE
9,0.0,109,0.0,0.136083,0.136083,0.055556,0.055556,-2.094395,146,FOLIAGE
9,0.0,14,0.0,10.382501,16.536379,13.055554,21.888885,-2.401825,71,FOLIAGE
9,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,133,FOLIAGE
9,0.0,21,0.0,0.403687,0.403687,0.444444,0.444444,-2.444563,122,FOLIAGE
9,0.0,104,0.0,0.182574,0.278887,0.5,0.833333,-2.422506,134,FOLIAGE
9,0.0,69,0.0,1.773259,1.668887,2.833333,2.111111,-1.702833,139,FOLIAGE
9,0.0,96,0.0,0.64693,0.712326,0.722222,0.944444,-2.219242,138,FOLIAGE
9,0.0,27,0.0,0.344265,0.272166,0.222222,0.111111,-2.094395,112,FOLIAGE
9,0.0,33,0.0,1.377061,1.408966,1.888889,0.888889,-2.280603,142,FOLIAGE
9,0.0,76,0.222222,3.879672,2.428991,3.222223,5.5,-2.439538,138,FOLIAGE
9,0.0,96,0.0,0.966091,1.414213,2.0,3.333333,-2.45904,115,FOLIAGE
9,0.0,17,0.0,0.64693,0.912871,1.277778,1.166667,-2.463852,108,FOLIAGE
9,0.0,94,0.0,0.501849,0.688531,0.777778,0.777778,-2.408939,127,FOLIAGE
9,0.0,86,0.0,4.193469,2.391343,3.888889,2.111111,-2.268991,136,FOLIAGE
9,0.0,117,0.0,0.389682,0.250924,0.277778,0.388889,-2.123254,137,FOLIAGE
9,0.111111,47,0.0,2.274659,1.38243,2.277778,1.333333,-2.587228,119,FOLIAGE
9,0.0,103,0.0,0.827759,0.691215,0.944445,0.833333,-2.237562,125,FOLIAGE
9,0.111111,17,0.0,0.720082,0.720082,0.888889,1.111111,-2.377624,85,FOLIAGE
9,0.0,68,0.0,3.10555,2.792185,3.333333,2.722222,-2.090649,115,FOLIAGE
9,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,131,FOLIAGE
9,0.111111,59,0.0,1.540803,1.278019,2.388889,2.166667,-2.451571,141,FOLIAGE
9,0.0,69,0.0,2.810035,3.166959,3.111111,2.777778,-1.61572,136,FOLIAGE
9,0.0,85,0.0,0.934919,1.678844,1.222223,2.388889,-2.396682,124,FOLIAGE
9,0.0,113,0.0,0.344265,0.534027,0.444444,0.388889,-2.204847,132,FOLIAGE
9,0.0,14,0.0,0.699206,0.620633,1.333333,1.111111,-2.552724,95,FOLIAGE
9,0.0,103,0.0,0.0,0.389682,0.333333,0.277778,-2.094395,130,FOLIAGE
9,0.0,3,0.0,0.172133,0.172133,0.222222,0.111111,-2.094395,106,FOLIAGE
9,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,117,FOLIAGE
9,0.0,92,0.0,1.82168,2.059306,1.444444,2.055556,-2.235355,121,FOLIAGE
9,0.0,27,0.0,0.981307,1.06284,1.111111,1.611111,-2.343004,134,FOLIAGE
9,0.0,97,0.0,0.443052,0.210818,0.722221,0.333332,-2.382438,63,SKY
9,0.0,188,0.0,0.54433,1.264908,0.777779,1.666668,-2.410388,42,SKY
9,0.0,112,0.0,0.574135,0.809667,0.944447,1.166665,-2.42468,77,SKY
9,0.0,83,0.0,0.136081,0.455421,0.388889,0.888887,-2.387884,28,SKY
9,0.0,121,0.0,0.344266,0.443054,0.555556,0.611111,-2.344872,82,SKY
9,0.0,142,0.0,0.623609,0.349603,0.499999,0.500001,-2.408019,33,SKY
9,0.0,66,0.0,0.809666,0.843276,0.833332,1.000001,-2.297546,109,SKY
9,0.0,190,0.0,0.666666,0.54433,0.666667,0.777779,-2.371807,45,SKY
9,0.0,91,0.0,0.408248,0.658283,0.833333,0.833335,-2.345744,54,SKY
9,0.0,53,0.0,0.403686,0.860662,0.444444,1.777779,-2.438585,28,SKY
9,0.0,77,0.0,0.172137,0.64693,0.555556,1.055556,-2.387384,36,SKY
9,0.0,88,0.0,0.827758,0.772203,1.055556,0.722221,-2.300486,91,SKY
9,0.0,235,0.0,0.62361,0.596282,1.166665,1.333332,-2.395028,46,SKY
9,0.0,192,0.0,0.389683,0.772203,0.722224,0.944443,-2.383438,51,SKY
9,0.0,152,0.0,0.455422,0.272164,0.777777,0.555557,-2.45498,18,SKY
9,0.0,83,0.0,0.720081,0.557772,0.777776,0.666667,-2.351182,54,SKY
9,0.0,115,0.0,0.646932,0.389683,0.722224,0.722224,-2.382261,81,SKY
9,0.111111,35,0.0,1.135293,1.94079,2.666665,3.833332,-2.357338,67,SKY
9,0.0,178,0.0,0.298143,1.206462,0.333335,1.499999,-2.385001,16,SKY
9,0.0,92,0.0,1.436302,1.378405,1.722223,1.833335,-2.326201,104,SKY
9,0.0,66,0.0,0.327731,0.327733,0.611112,0.388892,-2.404745,41,SKY
9,0.0,37,0.0,0.490653,0.272164,0.611111,0.555556,-2.367396,61,SKY
9,0.111111,53,0.0,1.025599,2.290076,1.222225,2.666665,-2.368082,78,SKY
9,0.111111,222,0.0,0.403687,0.68853,0.555556,2.111111,-2.370002,38,SKY
9,0.0,160,0.0,0.272165,0.611616,0.222221,0.611109,-2.405295,30,SKY
9,0.0,155,0.0,0.327729,0.327729,0.611112,0.611112,-2.385213,20,SKY
9,0.0,230,0.0,0.272164,0.975626,0.888888,1.611112,-2.368866,12,SKY
9,0.0,175,0.0,0.807371,0.779361,0.888888,1.222223,-2.391113,14,SKY
9,0.0,79,0.0,0.534027,0.680414,1.055556,1.055559,-2.375207,58,SKY
9,0.0,84,0.0,0.691214,0.691214,0.833335,1.166669,-2.343789,86,SKY
9,0.111111,220,0.0,0.730297,1.333333,0.666668,1.333333,-2.393564,39,SKY
9,0.0,58,0.0,0.501848,0.327731,0.77778,0.388889,-2.396894,25,SKY
9,0.0,19,0.0,1.278022,1.186343,1.166667,1.111112,-2.425992,28,SKY
9,0.0,185,0.0,1.041723,0.809664,1.388887,1.166665,-2.420203,35,SKY
9,0.0,253,0.0,0.586892,0.557772,0.499999,1.33333,-2.421193,32,SKY
9,0.0,171,0.0,0.557772,0.699205,0.666668,0.666668,-2.389025,15,SKY
9,0.0,238,0.0,0.490652,0.557774,0.722224,1.0,-2.319697,55,SKY
9,0.0,231,0.0,0.574135,1.054091,1.277776,1.0,-2.351897,13,SKY
9,0.0,238,0.0,0.250923,0.827759,0.388887,0.944447,-2.360195,25,SKY
9,0.0,112,0.0,0.272164,0.720082,0.555557,1.222223,-2.385308,30,SKY
9,0.0,80,0.0,0.574132,0.772203,0.611111,0.722223,-2.434692,40,SKY
9,0.0,220,0.0,0.800462,0.854182,0.944443,1.055556,-2.362237,36,SKY
9,0.0,67,0.0,0.516397,0.699204,0.666665,0.666667,-2.419456,40,SKY
9,0.0,116,0.0,0.443054,0.928958,0.611112,1.722223,-2.33633,54,SKY
9,0.0,123,0.0,0.574135,0.574134,0.944444,0.722224,-2.333212,68,SKY
9,0.111111,11,0.0,1.003694,0.91084,1.777777,1.111112,-2.37202,50,SKY
9,0.0,103,0.0,0.699205,0.918936,0.666667,1.333331,-2.355443,64,SKY
9,0.0,76,0.0,0.443052,0.58373,0.944444,0.888888,-2.375985,19,SKY
9,0.0,213,0.0,0.574134,1.333332,1.055556,1.666669,-2.390383,14,SKY
9,0.0,134,0.0,0.403687,0.403686,0.777777,0.444443,-2.373206,29,SKY
9,0.0,78,0.0,0.666666,0.772201,0.666667,0.944444,-2.395064,30,SKY
9,0.0,232,0.0,0.344266,0.344266,0.555555,0.777777,-2.384877,31,SKY
9,0.111111,57,0.0,0.272169,0.772203,0.555555,1.277779,-2.306204,89,SKY
9,0.0,112,0.0,0.691216,0.278888,0.833333,0.5,-2.340839,18,SKY
9,0.0,162,0.0,0.53403,0.712327,0.944445,0.611113,-2.408968,14,SKY
9,0.0,104,0.0,0.327731,0.586896,0.388889,0.833333,-2.404553,41,SKY
9,0.0,179,0.0,0.516398,5.675157,0.999997,6.222223,-2.375282,63,SKY
9,0.0,62,0.0,0.272165,0.403686,0.777777,0.444444,-2.38614,26,SKY
9,0.0,207,0.0,0.344266,0.583728,0.777777,0.888888,-2.357271,58,SKY
9,0.0,174,0.0,0.760115,0.952579,1.000001,0.944445,-2.337296,50,SKY
9,0.0,44,0.0,0.344265,0.403686,0.444444,0.777779,-2.377965,79,SKY
9,0.0,47,0.0,1.784709,2.407549,3.111111,3.388889,2.266094,215,GRASS
9,0.0,156,0.0,0.349603,0.505525,0.5,1.5,2.206642,181,GRASS
9,0.0,57,0.0,2.059306,1.408965,2.722223,3.444445,2.350437,229,GRASS
9,0.0,29,0.0,0.403687,0.680414,0.444444,0.611111,1.94304,195,GRASS
9,0.0,8,0.0,0.788811,0.712325,1.666667,1.388889,1.905303,199,GRASS
9,0.0,135,0.0,1.327765,1.149879,1.888888,2.166666,2.327545,211,GRASS
9,0.111111,103,0.0,1.16746,1.264911,1.444445,1.666667,2.033698,174,GRASS
9,0.0,34,0.0,1.638653,1.108887,1.611111,2.444445,2.835614,242,GRASS
9,0.0,197,0.0,0.490653,1.705112,0.944444,2.055556,2.363581,156,GRASS
9,0.0,35,0.0,0.928959,1.130388,1.611111,1.5,1.971572,167,GRASS
9,0.0,129,0.0,0.655462,1.540803,1.444444,2.722222,2.126901,176,GRASS
9,0.0,29,0.0,1.06284,1.897366,1.611111,2.666667,2.080445,184,GRASS
9,0.0,46,0.0,0.827759,1.822697,1.055556,2.166667,2.508226,238,GRASS
9,0.0,207,0.0,0.298143,0.918937,1.0,1.666667,2.083854,172,GRASS
9,0.111111,182,0.0,0.691215,1.58348,2.166667,2.388889,2.628208,197,GRASS
9,0.0,145,0.0,0.574134,0.860663,1.277778,1.222222,2.737074,170,GRASS
9,0.0,106,0.0,0.952579,0.620633,1.055556,0.888889,2.210055,193,GRASS
9,0.0,100,0.0,0.459468,0.349603,0.5,0.833333,2.169397,155,GRASS
9,0.0,91,0.0,1.247219,1.424651,2.666666,2.222222,2.55309,247,GRASS
9,0.0,73,0.0,0.574133,1.047041,0.944444,1.888889,1.798302,164,GRASS
9,0.0,170,0.0,0.443053,1.047042,0.611111,1.444445,2.36281,185,GRASS
9,0.0,144,0.0,0.779364,0.742867,1.111111,1.388888,2.834822,169,GRASS
9,0.0,11,0.0,0.928958,1.312335,1.055555,2.5,2.001681,163,GRASS
9,0.111111,164,0.0,1.822696,0.827759,1.5,1.611111,2.522748,202,GRASS
9,0.0,230,0.0,1.074968,0.574134,1.666667,0.944444,2.350367,162,GRASS
9,0.222222,249,0.0,0.928957,0.272165,2.722223,0.888889,2.217263,207,GRASS
9,0.0,97,0.0,0.655461,1.306679,0.777778,2.388889,2.179845,176,GRASS
9,0.111111,42,0.0,1.470702,1.259041,1.111111,1.111111,2.391736,244,GRASS
9,0.0,210,0.0,1.206464,1.722401,1.833333,1.5,2.201318,232,GRASS
9,0.0,10,0.0,1.047041,0.843274,1.222222,1.0,1.789167,196,GRASS
9,0.222222,238,0.0,0.712326,0.730297,0.944445,2.666667,2.291415,162,GRASS
9,0.0,115,0.0,1.047042,1.143419,0.555556,0.722223,1.937594,182,GRASS
9,0.0,242,0.0,0.936898,1.798147,1.5,2.166667,2.075874,183,GRASS
9,0.111111,72,0.0,1.748015,3.136995,2.833333,5.277778,2.586018,235,GRASS
9,0.0,169,0.0,0.443053,1.041722,1.277778,1.277778,2.634176,199,GRASS
9,0.0,76,0.0,1.204928,0.691214,1.777778,1.5,2.055672,198,GRASS
9,0.0,120,0.0,1.186342,0.807373,1.444444,1.888889,2.291847,227,GRASS
9,0.0,212,0.0,1.451691,2.820559,1.944444,2.333333,2.426379,239,GRASS
9,0.111111,4,0.0,1.763834,1.69531,2.333333,2.444444,2.112617,208,GRASS
9,0.0,221,0.0,1.408966,1.526313,1.222222,2.944445,2.193764,195,GRASS
9,0.0,252,0.0,0.632456,2.037609,1.0,2.055555,2.141428,181,GRASS
9,0.0,154,0.0,2.306994,3.538153,3.5,4.555555,2.214996,249,GRASS
9,0.0,23,0.0,1.00554,0.928957,1.5,1.722222,2.255333,219,GRASS
9,0.0,196,0.0,1.128749,1.206464,1.555556,1.166667,2.277351,241,GRASS
9,0.0,215,0.0,1.06284,0.490653,1.388889,1.055556,2.310758,235,GRASS
9,0.111111,51,0.0,2.535671,1.229273,2.555556,2.333333,2.37843,237,GRASS
9,0.0,244,0.0,2.225275,3.631141,2.055556,3.888889,2.222103,193,GRASS
9,0.0,232,0.0,0.62361,2.167949,1.166667,2.833333,2.242196,175,GRASS
9,0.0,140,0.0,0.327731,0.620633,0.277778,0.777778,2.345133,161,GRASS
9,0.0,38,0.0,0.574134,1.424651,2.055556,1.555556,2.544142,241,GRASS
9,0.0,158,0.0,0.389682,4.042368,0.388889,4.444445,2.505249,151,GRASS
9,0.0,37,0.0,0.998146,0.816497,1.277778,1.333333,1.956772,196,GRASS
9,0.0,183,0.0,0.421638,0.620633,0.666667,2.111111,2.405202,157,GRASS
9,0.0,132,0.0,0.720082,0.93492,2.111111,1.777778,2.119546,223,GRASS
9,0.0,222,0.0,1.00554,1.19257,0.833333,1.000001,2.060443,189,GRASS
9,0.0,48,0.0,1.069787,1.642041,1.166667,1.444445,2.099557,173,GRASS
9,0.0,185,0.0,0.490653,0.459468,0.611111,0.499999,-2.184862,84,WINDOW
9,0.0,160,0.0,0.691214,0.272165,0.833333,0.444444,-2.187242,110,WINDOW
9,0.0,183,0.0,0.182574,0.272166,0.166667,0.222222,-1.803071,139,WINDOW
9,0.0,159,0.0,0.501849,1.825741,0.555556,4.0,-2.192406,105,WINDOW
9,0.222222,215,0.0,1.586984,1.725624,1.888889,2.333333,-2.102295,89,WINDOW
9,0.0,172,0.0,0.421636,0.421637,3.0,0.666667,-1.853161,140,WINDOW
9,0.0,202,0.0,0.544331,3.804481,0.222222,3.444445,-1.101394,129,WINDOW
9,0.0,244,0.0,5.102286,0.827759,6.5,1.722222,-2.154391,108,WINDOW
9,0.0,227,0.0,0.983192,0.389682,1.166667,0.388889,-2.082762,109,WINDOW
9,0.0,170,0.0,0.389681,0.459468,0.722222,0.833333,-2.20829,88,WINDOW
9,0.0,170,0.0,0.623608,0.68853,2.833333,1.222222,-2.236251,113,WINDOW
9,0.0,244,0.0,4.923489,0.809664,5.944445,1.5,-2.125548,105,WINDOW
9,0.0,142,0.0,0.490653,0.344265,1.055556,0.555555,-2.200156,112,WINDOW
9,0.0,161,0.0,0.172133,0.272166,0.222222,0.222222,-1.949167,138,WINDOW
9,0.111111,159,0.0,0.344265,1.103865,0.444444,2.055555,-2.177507,116,WINDOW
9,0.0,214,0.0,0.365148,0.298143,0.666667,0.666667,-2.117648,108,WINDOW
9,0.0,184,0.0,0.490654,0.934919,0.944445,1.777778,-2.036506,145,WINDOW
9,0.0,163,0.0,0.172133,0.272166,0.111111,0.222222,-1.822563,133,WINDOW
9,0.0,214,0.0,0.272165,0.344265,0.222222,0.444445,-2.152852,84,WINDOW
9,0.0,205,0.0,0.45542,0.136082,0.777778,0.388889,-2.117671,106,WINDOW
9,0.0,143,0.0,0.809664,0.389682,1.5,0.388889,-2.196423,114,WINDOW
9,0.0,189,0.0,0.699206,0.72265,2.666667,0.833333,-2.201495,107,WINDOW
9,0.0,177,0.0,0.136083,0.272166,0.055556,0.222222,-1.861154,130,WINDOW
9,0.0,218,0.0,0.534027,0.389682,0.944444,0.388889,-2.14867,115,WINDOW
9,0.0,178,0.0,0.172133,0.136083,0.111111,0.055556,-1.755017,138,WINDOW
9,0.0,139,0.0,0.975629,0.421636,0.944444,0.666667,-2.199825,113,WINDOW
9,0.0,139,0.0,0.834444,0.389682,0.888889,0.277778,-2.226161,109,WINDOW
9,0.0,227,0.111111,0.547723,2.104669,0.5,3.111111,-2.128231,104,WINDOW
9,0.0,206,0.0,0.136083,0.136083,0.055556,0.055556,-2.094395,133,WINDOW
9,0.0,178,0.0,0.172133,0.272166,0.111111,0.222222,-1.997796,134,WINDOW
9,0.0,233,0.0,2.313408,0.742867,6.277777,0.944445,-2.161571,105,WINDOW
9,0.0,156,0.0,0.389682,0.250924,2.277778,0.277778,-2.178281,86,WINDOW
9,0.0,143,0.0,2.190891,0.0,2.666666,0.333333,-2.113032,89,WINDOW
9,0.0,213,0.0,0.182575,0.327731,0.833333,0.388889,-2.123611,86,WINDOW
9,0.0,156,0.111111,2.453267,3.487544,1.944444,4.777778,-2.175843,79,WINDOW
9,0.0,157,0.0,1.241266,0.172133,1.222222,0.222222,-2.160912,85,WINDOW
9,0.0,204,0.0,0.172133,0.172133,0.111111,0.111111,-2.094395,131,WINDOW
9,0.0,159,0.0,0.250924,0.250924,0.388889,0.277777,-2.178321,83,WINDOW
9,0.0,219,0.0,2.901469,1.083548,2.055556,2.944444,-2.138901,80,WINDOW
9,0.0,203,0.0,0.136083,0.136083,0.055556,0.055556,-2.094395,133,WINDOW
9,0.0,163,0.0,0.182574,0.250924,0.166667,0.277778,-1.871048,131,WINDOW
9,0.0,202,0.0,0.490653,0.344265,0.722222,0.444444,-1.838877,140,WINDOW
9,0.0,222,0.0,0.0,0.0,0.0,0.0,0.0,131,WINDOW
9,0.0,217,0.0,0.58373,0.720082,0.555555,2.777778,-2.142269,80,WINDOW
9,0.0,252,0.0,0.544331,0.712325,0.888889,0.611111,-2.007606,137,WINDOW
9,0.0,230,0.0,0.501849,0.544331,1.111111,0.555556,-2.163633,113,WINDOW
9,0.0,205,0.0,1.148267,2.167948,1.222222,2.5,-2.102722,82,WINDOW
9,0.0,212,0.0,4.204495,0.666667,3.833333,0.666667,-2.094395,140,WINDOW
9,0.0,244,0.0,1.020167,2.53348,0.611111,2.722222,-2.170632,82,WINDOW
9,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,130,WINDOW
9,0.0,203,0.0,0.136083,0.403687,0.388889,0.222222,-2.143761,83,WINDOW
9,0.0,169,0.0,1.772214,2.255034,1.555556,5.611111,-2.113918,104,WINDOW
9,0.0,142,0.0,0.45542,0.344265,1.111111,0.555555,-2.202667,111,WINDOW
9,0.0,166,0.0,0.272166,0.403687,0.444444,0.222222,-1.880724,135,WINDOW
9,0.0,226,0.0,0.0,0.0,0.0,0.0,0.0,131,WINDOW
9,0.0,229,0.0,0.547722,2.041242,0.5,2.833333,-2.150638,104,WINDOW
9,0.0,228,0.0,2.208569,2.464563,1.833333,2.222222,-2.12273,90,WINDOW
9,0.0,161,0.0,0.136083,0.172133,0.055556,0.111111,-1.822214,135,WINDOW
9,0.0,250,0.0,0.0,0.0,0.0,0.0,0.0,131,WINDOW
9,0.0,215,0.0,0.298143,0.327731,0.333333,0.388889,-2.143897,84,WINDOW
9,0.111111,247,0.0,0.611616,1.951258,0.722222,2.111111,-2.127161,108,WINDOW
9,0.0,142,0.0,0.455422,1.340259,0.777778,1.722222,-1.567463,99,CEMENT
9,0.0,189,0.0,1.619327,1.344399,1.666667,1.111111,-1.624846,68,CEMENT
9,0.0,174,0.0,0.722648,1.083547,1.5,2.388889,-1.722278,75,CEMENT
9,0.0,239,0.0,1.360828,1.088663,1.777777,3.444445,-1.75799,137,CEMENT
9,0.0,202,0.0,0.574134,0.45542,0.944444,0.777777,-1.675919,71,CEMENT
9,0.0,199,0.0,4.951616,0.443052,5.777777,0.944444,-1.896425,120,CEMENT
9,0.0,140,0.0,0.82776,1.003696,1.722221,0.777777,-1.681589,73,CEMENT
9,0.0,183,0.0,0.82776,1.893459,1.277778,2.555556,-1.68385,66,CEMENT
9,0.0,161,0.0,0.505524,0.389682,0.833333,0.61111,-1.720441,73,CEMENT
9,0.0,221,0.0,0.807372,0.854184,1.555555,0.722223,-1.640134,69,CEMENT
9,0.0,142,0.0,1.293859,0.722649,4.222222,1.5,-2.100487,140,CEMENT
9,0.0,187,0.0,2.083445,0.646929,2.222221,1.277779,-1.892977,120,CEMENT
9,0.0,237,0.0,8.654905,1.555159,8.944446,2.61111,-1.940975,137,CEMENT
9,0.0,179,0.0,0.490654,0.742867,0.722222,0.944444,-1.518761,69,CEMENT
9,0.0,197,0.0,17.3628,0.904721,21.666666,0.944444,-1.995536,121,CEMENT
9,0.111111,199,0.0,1.254621,0.182574,2.722222,0.5,-1.836777,97,CEMENT
9,0.111111,212,0.0,2.083444,0.936897,2.888889,1.833333,-1.659641,68,CEMENT
9,0.0,162,0.0,0.95258,7.073164,2.055556,9.222221,-1.83808,66,CEMENT
9,0.0,128,0.0,7.032464,0.298143,7.833334,0.666667,-2.05389,140,CEMENT
9,0.0,243,0.0,4.359749,1.833839,4.444445,1.555555,-1.910735,120,CEMENT
9,0.0,166,0.0,0.655461,4.959466,0.777777,5.277777,-1.748546,66,CEMENT
9,0.0,132,0.0,1.229273,0.45542,3.0,0.888889,-2.13694,84,CEMENT
9,0.0,155,0.0,1.709451,4.144167,2.166667,15.388888,-1.67677,127,CEMENT
9,0.0,208,0.0,1.23678,25.537477,1.388887,26.444445,-1.970812,65,CEMENT
9,0.0,236,0.0,15.472914,8.373016,22.166666,7.722223,-2.12336,77,CEMENT
9,0.0,127,0.0,10.22995,0.691215,11.555554,0.833334,-2.077668,118,CEMENT
9,0.0,146,0.0,4.597905,0.574133,10.111111,0.611111,-1.840735,97,CEMENT
9,0.111111,201,0.0,1.34026,5.725834,1.722222,8.555554,-1.840579,125,CEMENT
9,0.222222,174,0.0,0.68853,0.879816,2.222223,0.944444,-1.720468,96,CEMENT
9,0.0,210,0.0,0.966091,0.816495,1.333333,1.0,-1.893495,73,CEMENT
9,0.0,177,0.0,1.356739,11.481388,1.388889,15.0,-1.903624,76,CEMENT
9,0.0,41,0.111111,19.136257,31.71359,15.388889,26.611113,-2.356754,75,FOLIAGE
9,0.0,245,0.0,6.273991,7.680904,8.222222,10.722222,-2.251254,73,FOLIAGE
9,0.0,254,0.0,7.865538,12.33003,6.666666,9.444445,-2.255561,73,FOLIAGE
9,0.0,81,0.0,0.459472,0.58373,0.833332,0.888889,-2.317188,67,SKY
9,0.111111,234,0.0,0.623609,1.356739,0.833335,2.055557,-2.334512,27,SKY
9,0.0,143,0.0,0.75031,0.928959,1.111116,1.27778,-2.326919,20,SKY
9,0.0,102,0.0,0.879816,0.772202,0.944447,0.611111,-2.295989,30,SKY
9,0.111111,108,0.0,0.471403,10.014803,0.666667,11.111111,-2.295488,75,SKY
9,0.0,116,0.0,0.781735,0.544333,0.833333,0.888888,-2.346636,35,SKY
9,0.0,207,0.0,0.459469,0.421638,0.833331,1.000001,-2.349269,58,SKY
